date,Id,name,cusip,gsector,sic,atq,cogsq,invtq,outdeg,deg,bc,outcc,cc,upstreamness,layer,deg_wt,bc_wt,layer_wt,layer_qt,country,lat,lng,layer_cons
2019-12-31,"000CZ3-E","Hexion, Inc.","428300","","",,,,12,12,0,.000010516046,.000021686208,4.1666665,2,13930.252,0,5.0625658,2,"US",39.962784,-82.99579,2
2019-12-31,"000CZ5-E","BorgWarner, Inc.","099724","25","3714",9702,1899,807,23,27,.00023635443,.000010743158,.000022292654,4.0021367,0,7596,0,0,0,"US",42.64573,-83.210779,0
2019-12-31,"000D00-E","Bowl America, Inc.","102565","25","7900",30.436,4.695,.504,0,1,0,0,.00001874907,0,0,0,0,0,0,"US",38.802876,-77.15971999999999,0
2019-12-31,"000D07-E","BP Prudhoe Bay Royalty Trust","055630","10","6792",1.151,0,0,0,1,0,0,.000013762323,,,,,,,"US",29.760439,-95.36346,
2019-12-31,"000D0D-E","Brady Corp.","104674","20","3990",1231.222,139.908,119.612,2,4,2.0748942e-06,6.4847272e-06,.000021053615,7.094017,4,,,,,"US",43.148594,-87.995125,3
2019-12-31,"000D0Q-E","Brandywine Realty Trust","105368","60","6798",4075.969,106.417,0,9,9,0,.000011927865,.00002211824,3.6709402,2,39076,0,4.9058304,2,"US",39.95166,-75.18281,2
2019-12-31,"000D1M-E","Bridgford Foods Corp.","108763","30","2013",123.456,39.902,26.367,2,3,1.2425517e-06,9.5197429e-06,.000021887363,4.4786325,0,0,0,0,0,"US",33.852757,-117.91547,0
2019-12-31,"000D1N-E","Briggs & Stratton Corp.","109043","20","3510",1800.876,344.455,612.119,9,15,.00016846399,.000010679277,.000022799266,4.036325,1,130189.91,2.1744452e-07,1.0521694,1,"US",43.083775,-88.06544,1
2019-12-31,"000D1P-E","Brinker International, Inc.","109641","25","5812",2503.7,739.6,26.2,0,8,0,0,.00002155467,0,0,739.59998,0,0,0,"US",32.933865,-96.98294300000001,0
2019-12-31,"000D1R-E","Bristol Myers Squibb Co.","110122","35","2834",129944,1606,4293,27,76,.0017506472,9.6769345e-06,.000024455871,5.0341883,2,212894.28,.00069773599,8.3653908,3,"US",40.74052,-73.9755,2
2019-12-31,"000D1T-E","BT Group Plc","G16612","","",,,,1,35,.000057811096,.000010195573,.000023902923,4.3760686,3,55.910999,0,5.8223615,2,"GB",51.51573944,-.097966,3
2019-12-31,"000D25-E","Vector Group Ltd.","92240M","30","6531",1505.089,193.806,98.762,0,2,0,0,.000022317956,0,0,0,0,0,0,"US",25.816708,-80.18837000000001,0
2019-12-31,"000D2B-E","Brookstone, Inc.","114537","","",,,,0,1,0,0,.000019011308,,,,,,,"US",42.80338,-71.48369599999999,
2019-12-31,"000D2K-E","Brown-Forman Corp.","115637","30","2085",5553,352,1654,4,12,.00018458409,.000012753322,.000024587021,3.4145298,0,3520,0,0,0,"US",38.244976,-85.78369000000001,0
2019-12-31,"000D2Q-E","BRT Apartments Corp.","055645","60","6798",390.61,4.658,0,0,1,0,0,7.8411784e-09,,,,,,,"US",40.786,-73.73086000000001,
2019-12-31,"000D2Z-E","Brunswick Corp.","117043","25","3510",3564.4,643.8,824.5,8,17,.0004627048,.000012671083,.000024194414,3.3824787,0,1287.6,0,0,0,"US",42.24272,-87.905,0
2019-12-31,"000D30-E","Flowserve Corp.","34354P","20","3561",4919.642,691.424,660.837,48,52,.00038195041,.000012497578,.000024563815,3.6688035,2,206966.25,8.6977806e-08,9.4564342,3,"US",32.87119,-96.938785,2
2019-12-31,"000D3K-E","Buckeye Partners LP","118230","","",,,,4,5,.000051191746,.000010687674,.000020815882,4.1752138,2,19106.9,0,4.7942548,2,"US",29.732264,-95.432491,2
2019-12-31,"000D4W-E","Bush Industries, Inc.","123164","","",,,,0,1,0,0,.000019202742,,,,,,,"US",42.112362,-79.19376,
2019-12-31,"000D5H-E","Charles & Colvard Ltd.","159765","25","3290",55.971,5.422,10.695,10,16,.0009616231,.00001308862,.000023755969,3.2350428,0,0,0,0,0,"US",35.835846,-78.81180000000001,0
2019-12-31,"000D61-E","Cabot Corp.","127055","15","2890",3151,546,479,4,7,.00026668224,.000010575817,.000020089505,4.3525643,2,701.06,4.3488905e-07,7.3306961,2,"US",42.349632,-71.041084,2
2019-12-31,"000D63-E","Coterra Energy, Inc.","127097","10","1311",4487.245,174.283,13.932,4,8,.000054485117,8.8757506e-06,.000018184594,5.2628207,2,699.45697,.000011481071,2.9707272,1,"US",29.7775057,-95.54256719999999,2
2019-12-31,"000D66-E","CACI International, Inc.","127190","20","7373",5526.696,904.867,57.856,1,6,5.3869067e-06,.00001028884,.000023908737,4.4529915,2,,,,,"US",38.955185,-77.35693000000001,2
2019-12-31,"000D69-E","Cadence Design Systems, Inc.","127387","45","7372",3357.225,44.726,55.802,28,34,.0041779769,.000013505611,.00002497706,3.3525641,2,20759.09,0,4.8298655,2,"US",37.3971,-121.91946,2
2019-12-31,"000D6B-E","Cadiz, Inc.","127537","55","4941",76.724,0,0,5,7,.00024614093,8.6457994e-06,.000018333036,5.2094016,1,32.494999,0,1,0,"US",34.04979,-118.256004,1
2019-12-31,"000D6M-E","Cairn Energy Plc","G1856T","","",,,,0,2,0,0,.000016895068,,,,,,,"GB",55.9476048,-3.2069133,
2019-12-31,"000D6V-E","Mack-Cali Realty Corp.","554489","60","6798",5292.798,98.211,0,33,33,0,.000013253852,.000024051054,3.1965811,1,49276.719,0,12.565193,3,"US",40.7183033,-74.0340167,1
2019-12-31,"000D6W-E","CalAmp Corp.","128126","45","3663",562.4109999999999,54.695,44.035,25,29,.0006825634,.000012376265,.000024561088,3.4017093,1,114567.62,.000042097261,3.8457062,1,"US",33.655396,-117.75367,1
2019-12-31,"000D7S-E","Callaway Golf Co.","131193","25","3949",1960.548,170.349,456.639,7,12,.00014369792,.00001025221,.000022477832,4.275641,0,170.349,0,0,0,"US",33.131393,-117.2817,0
2019-12-31,"000D8F-E","Cambrex Corp.","132011","","",,,,3,3,0,8.8338747e-06,.000019368772,5.4230771,3,1333,0,9.0472002,3,"US",40.806232,-74.078703,3
2019-12-31,"000D8M-E","Camden Property Trust","133131","60","6798",6748.504,184.072,0,0,1,0,0,.000016692997,,,,,,,"US",29.732399,-95.431335,
2019-12-31,"000D8R-E","Campbell Soup Co.","134429","30","2030",13110,1375,887,5,23,.000022095319,.000010185004,.00002447278,3.9722223,0,6875,0,0,0,"US",39.93897,-75.107595,0
2019-12-31,"000D93-E","Iconix Brand Group, Inc.","451055","25","6794",506.06,0,0,34,36,.00014961058,.000012747482,.00002352794,3.2927351,0,0,0,0,0,"US",40.75498,-73.98665,0
2019-12-31,"000D99-E","Cantel Medical Corp.","138098","35","3845",1906.046,123.082,200.312,1,1,0,8.5703696e-06,.000018082772,5.4529915,3,,,,,"US",40.873234,-74.196304,3
2019-12-31,"000D9B-E","Canterbury Park Holding Corp.","13811E","25","7990",65.413,27.229,.39,1,4,.00004031507,7.8411784e-09,.000017370678,0,0,54.458,0,0,0,"US",44.7868,-93.46975,0
2019-12-31,"000D9S-E","Capital City Bank Group, Inc.","139674","40","6020",3088.953,1.592,10.462,0,2,0,0,.000018502087,,,,,,,"US",30.443834,-84.28068,
2019-12-31,"000DB4-E","Capital One Financial Corp.","14040H","40","6141",390365,6748,400,1,26,.00012037837,8.8875586e-06,.000024433586,4.9850426,2,155645.47,.000067016401,8.2395916,2,"US",38.924572,-77.21254999999999,2
2019-12-31,"000DB8-E","Capital Properties, Inc. (Rhode Island)","140430","60","6519",8.599,.1,0,3,4,.00012334327,2.5091772e-08,.000017916907,,,,,,,"US",41.827457,-71.40916,
2019-12-31,"000DBM-E","Capital Southwest Corp","140501","40","6797",599.348,3.967,0,1,1,0,7.8411784e-09,.000017674271,,,,,,,"US",32.925426,-96.81734,
2019-12-31,"000DBV-E","Capstead Mortgage Corp.","14067E","40","6798",11520.001,3.155,0,0,1,0,0,7.8411784e-09,,,,,,,"US",32.864797,-96.77242099999999,
2019-12-31,"000DCC-E","Cardinal Health, Inc.","14149Y","35","5122",41042,37865,13799,12,78,.0018386797,9.2133314e-06,.000024887142,5.1175213,2,2599593,.001496388,8.4963446,3,"US",40.109978,-83.117966,2
2019-12-31,"000DCL-E","Almost Family, Inc.","020409","","",,,,1,1,0,1.1761768e-08,.000015539712,,,,,,,"US",38.264317,-85.57562,
2019-12-31,"000DCQ-E","Carlisle Cos., Inc.","142339","20","2950",5496,779.6,510.6,3,8,8.0525951e-06,8.7655872e-06,.000021203958,5.2264957,2,1282.6,0,11.293101,3,"US",33.635561,-111.926863,2
2019-12-31,"000DD3-E","Carmike Cinemas LLC","143436","","",,,,0,14,0,0,.000022394208,,,,,,,"US",38.919537,-94.64694,
2019-12-31,"000DDH-E","Carpenter Technology Corp.","144285","15","3312",3403.6,429.9,896.6,1,4,.00010602756,8.9984042e-06,.000019202742,5.1688032,3,2127.8,.000022657719,8.808301,3,"US",39.953056,-75.16902,3
2019-12-31,"000DDW-E","CAS Medical Systems, Inc.","124769","","",,,,1,1,0,7.8411784e-09,7.8411784e-09,,,,,,,"US",41.297176,-72.76268,
2019-12-31,"000DF4-E","Casey's General Stores, Inc.","147528","30","5412",3865.869,1641.412,271.443,0,9,0,0,.000022078506,0,0,4924.2358,0,0,0,"US",41.693376,-93.573465,0
2019-12-31,"000DFR-E","A.M. Castle & Co.","148411","20","5051",330.326,94.88800000000001,144.411,0,3,0,0,.000018754235,,,,,,,"US",41.841217,-87.95484,
2019-12-31,"000DFY-E","Caterpillar, Inc.","149123","20","3531",78453,8461,11266,27,90,.0028973955,.000011888667,.000026194084,3.6623931,1,493949.56,.00055863673,4.2216592,2,"US",42.15277,-87.83954,1
2019-12-31,"000DG3-E","Cavco Industries, Inc.","149568","25","2452",787.409,212.307,110.144,2,4,1.1270777e-06,8.0851914e-06,.000016979033,5.7713675,0,424.61401,0,0,0,"US",33.49007,-112.07379,0
2019-12-31,"000DGC-E","CBL & Associates Properties, Inc.","124830","60","6798",4622.346,152.461,0,22,22,0,9.4543566e-06,.000020735883,4.5010662,1,13342.32,0,1.3117568,1,"US",35.02909088,-85.15615845000001,1
2019-12-31,"000DGH-E","CCA Industries, Inc.","124867","","",,,,4,6,.000057823483,9.9873760e-06,.000021762477,4.3461537,1,183427,0,4.8577642,2,"US",40.80616,-74.10364,1
2019-12-31,"000DGN-E","CDI Corp.","125071","","",,,,2,2,0,.000011501003,.000021804843,3.8632479,2,9197,0,4.4554276,2,"US",39.955284,-75.169556,2
2019-12-31,"000DGQ-E","CECO Environmental Corp.","125141","20","3564",408.637,58.933,55.383,13,13,0,.000012372265,.000023307319,3.594017,1,45590.07,0,5.4987402,2,"US",32.94461,-96.82311,1
2019-12-31,"000DGT-E","Cedar Fair LP","150185","25","7996",2581.145,158.931,32.902,0,1,0,0,.000018237064,0,0,0,0,0,0,"US",41.478598,-82.682503,0
2019-12-31,"000DGW-E","Cedar Realty Trust, Inc.","150602","60","6798",1205.625,36.199,0,14,14,0,.000011283547,.000022008764,3.7200854,1,149262.94,0,1,0,"US",40.703262,-73.43304000000001,1
2019-12-31,"000DGZ-E","Celgene Corp.","151020","","",,,,7,31,.00041404704,9.1592710e-06,.000023636669,5.1388888,2,157372.28,0,9.9995222,3,"US",40.711735,-74.34581,2
2019-12-31,"000DHX-E","Eagle Materials, Inc.","26969P","15","3270",2130.225,223.035,234.264,2,4,4.4646893e-07,1.5682357e-08,.00001928645,,,,,,,"US",32.864803,-96.80971,
2019-12-31,"000DKJ-E","Cleco Corporate Holdings LLC","12561W","","",,,,0,13,0,0,.000021828511,,,,,,,"US",31.33818,-92.41943999999999,
2019-12-31,"000DKT-E","Central Steel & Wire Co.","155411","","",,,,0,1,0,0,.000018087576,,,,,,,"US",41.80091,-87.69898000000001,
2019-12-31,"000DLW-E","Cerner Corp.","156782","35","7373",6894.622,180.365,23.182,5,23,.00019818159,8.5736810e-06,.000024733406,5.4529915,3,,,,,"US",39.14861,-94.54716999999999,3
2019-12-31,"000DN3-E","Chase Corp.","16150R","15","2891",326.041,37.816,39.019,0,1,0,0,.000020541887,,,,,,,"US",42.20175,-71.15445,
2019-12-31,"000DNG-E","Checkpoint Systems, Inc.","162825","","",,,,25,25,0,.000011863443,.000023744495,3.4829059,1,263155.03,0,4.0754137,1,"US",39.83259,-75.19274,1
2019-12-31,"000DNJ-E","Chemed Corp.","16359R","35","8082",1268.317,347.355,7.462,1,2,6.4284438e-07,.000010289157,.000022085118,4.4529915,2,,,,,"US",39.10177,-84.50888,2
2019-12-31,"000DP2-E","Chesapeake Energy Corp.","165167","10","1311",16193,1381,,4,28,.00023996191,9.5811774e-06,.000021735215,4.6923075,2,52864,.000033964836,9.2937317,3,"US",35.534237,-97.52979000000001,2
2019-12-31,"000DP3-E","Chesapeake Utilities Corp.","165303","55","4923",1783.198,90.93300000000001,15.432,2,13,.00024869983,6.6934049e-06,.000020800224,6.9316239,3,,,,,"US",39.17558,-75.53634,3
2019-12-31,"000DP6-E","Chevron Corp.","166764","10","2911",237428,26649,5848,23,108,.0023013959,.000010964968,.000025445359,4.0448718,1,2291894.3,.0019138162,11.325477,3,"US",37.761497,-121.95989,1
2019-12-31,"000DPD-E","Chicago Rivet & Machine Co.","168088","20","3452",31.723,5.95,4.951,3,3,0,9.5171699e-06,.000018910143,4.8119659,1,3109.917,0,6.147737,2,"US",41.785458,-88.22857,1
2019-12-31,"000DPF-E","Chico's FAS, Inc.","168615","25","5621",1600.37,291.618,277.473,0,9,0,0,.000023767454,0,0,1458.09,0,0,0,"US",26.582317,-81.8532,0
2019-12-31,"000DPN-E","The China Fund, Inc.","","","",,,,0,1,0,0,.000018015766,,,,,,,"US",42.35724,-71.05607999999999,
2019-12-31,"000DPT-E","Chiquita Brands International, Inc.","170032","","",,,,0,3,0,0,.00001979425,,,,,,,"US",26.05812186,-80.11180516,
2019-12-31,"000DQG-E","Church & Dwight Co., Inc.","171340","30","2840",6657.4,579.4,417.4,3,12,.000092402559,9.6101194e-06,.000023714585,4.4337606,0,2317.6001,0,0,0,"US",40.2885026,-74.78960575000001,0
2019-12-31,"000DQK-E","Churchill Downs, Inc.","171484","25","7990",2551,212.1,0,8,11,.00018271348,.000010543771,.000021943813,4.0491452,0,212.10001,0,0,0,"US",38.254895,-85.580766,0
2019-12-31,"000DQP-E","ChyronHego Corp.","171607","","",,,,0,1,0,0,.000020053993,,,,,,,"US",40.775049,-73.42266100000001,
2019-12-31,"000DR3-E","Cigna Holding Co.","125523","35","6324",155774,31800,2661,1,16,4.7014551e-06,8.5677439e-06,.000022940536,5.4529915,3,,,,,"US",41.816807,-72.74160999999999,3
2019-12-31,"000DRG-E","Cincinnati Bell, Inc.","171871","50","4813",2653.8,196.7,44.6,2,21,.00022189101,9.8229120e-06,.000023619634,4.4337606,2,4048.2451,.00013555492,10.972234,3,"US",39.100487,-84.50905,2
2019-12-31,"000DRH-E","Cincinnati Financial Corp.","172062","40","6331",25408,1340,0,1,11,2.3552471e-07,7.8411784e-09,.000021774795,,,,,,,"US",39.309406,-84.52321999999999,
2019-12-31,"000DRP-E","Cintas Corp.","172908","20","7200",7887.337,932.717,1166.163,0,6,0,0,.000022174221,,,,,,,"US",39.341627,-84.282943,
2019-12-31,"000DS1-E","Circuit Systems, Inc.","172917","","",,,,1,1,0,9.2593145e-06,.000019471488,5.0213675,3,,,,,"US",42.002277,-87.94636,3
2019-12-31,"000DS3-E","Cirrus Logic, Inc.","172755","45","3674",1647.54,159.573,137.92,2,15,.00010736102,.000010897007,.00002276876,3.9957266,2,58865.703,.000034051813,4.5504322,2,"US",30.270323,-97.75063,2
2019-12-31,"000DS6-E","Cisco Systems, Inc.","17275R","45","3576",92492,4266,1344,71,157,.0023002056,.000013842523,.000026749163,3.1217949,1,467647.97,.0035710915,3.3370664,1,"US",37.410137,-121.95387,1
2019-12-31,"000DS7-E","CIT Group, Inc.","125581","40","6020",50832.8,479.4,32.1,2,7,.000057701738,7.4394852e-06,.000022798091,6.2414532,4,15.288,0,14.13327,3,"US",40.75371,-73.98142,3
2019-12-31,"000DS9-E","Reading International, Inc.","755408","50","7830",674.989,54.122,1.674,1,10,.00011493874,.000012560547,.000023093808,3.4850428,1,47915.242,2.1744452e-08,1,0,"US",33.983833,-118.3951,1
2019-12-31,"000DSG-E","Citizens & Northern Corp.","172922","40","6020",1654.145,3.651,3.653,0,1,0,0,7.8411784e-09,,,,,,,"US",41.74936761,-77.29953687,
2019-12-31,"000DSJ-E","Citizens Bancshares Corp. (Atlanta)","173168","40","6020",417.828,1.862,.161,1,2,.000040299386,7.8411784e-09,.00001771638,,,,,,,"US",33.759995,-84.38758,
2019-12-31,"000DSQ-E","Citizens, Inc. (Austin, Texas)","174740","40","6311",1744.936,64.116,2.571,0,1,0,0,7.8411784e-09,,,,,,,"US",30.404859,-97.718442,
2019-12-31,"000DSS-E","Frontier Communications Corp.","35906A","","",,,,3,22,.000094577124,.000011383852,.000024375029,3.8226495,2,38367,0,4.6465583,2,"US",41.148429,-73.426846,2
2019-12-31,"000DSY-E","CKE Restaurants Holdings, Inc.","12561E","","",,,,0,2,0,0,.000021149728,,,,,,,"US",35.935017,-86.81519,
2019-12-31,"000DT0-E","Kate Spade & Co. LLC","485865","","",,,,5,8,.000058263187,8.9749537e-06,.000021227355,4.9230771,1,7500,0,1,0,"US",40.746328,-73.982575,1
2019-12-31,"000DT1-E","Claire's Stores, Inc.","179584","","",,,,0,1,0,0,.000016603102,,,,,,,"US",26.007496,-80.32037,
2019-12-31,"000DT2-E","Clarcor, Inc.","179895","","",,,,6,6,0,.000010752164,.000022024102,4.224359,2,51103,0,5.8171363,2,"US",35.943604,-86.81202999999999,2
2019-12-31,"000DT4-E","Dick Clark Productions, Inc.","181512","","",,,,1,1,0,8.3629529e-06,.000018598532,5.369658,2,110.839,0,5.8779044,2,"US",34.029694,-118.46511,2
2019-12-31,"000DTF-E","Clean Harbors, Inc.","184496","20","4955",4108.904,615.768,214.744,0,3,0,0,.000019130504,,,,,,,"US",42.162804,-70.88625999999999,
2019-12-31,"000DTT-E","Cleveland-Cliffs, Inc.","185899","15","3310",3503.8,385.2,317.4,3,11,.00015778012,8.4818139e-06,.000022003838,5.3098292,2,3653.3999,3.2616677e-07,2.0193663,1,"US",41.499993,-81.691874,2
2019-12-31,"000DV5-E","The Clorox Co.","189054","30","2842",5459,766,514,11,24,.00023263649,.000012706751,.000024741705,3.3547008,0,2298,0,0,0,"US",37.80315,-122.272,0
2019-12-31,"000DW6-E","CMS Energy Corp.","125896","55","4931",26837,1221,605,5,18,.00064816745,.000011286923,.000022471553,3.8952992,1,20974.199,.00025023514,5.2343264,2,"US",42.246677,-84.40224600000001,1
2019-12-31,"000DW8-E","CNA Financial Corp.","126117","40","6331",60612,2395,0,1,8,2.0792540e-06,7.8411784e-09,.00002273483,,,,,,,"US",41.88542,-87.63536999999999,
2019-12-31,"000DWX-E","Coca-Cola Consolidated, Inc.","191098","30","2086",3126.926,727.2670000000001,225.926,3,9,.000026909678,9.9062236e-06,.000022710323,4.1837606,0,0,0,0,0,"US",35.158222,-80.8339,0
2019-12-31,"000DWY-E","The Coca-Cola Co.","191216","30","2086",86381,3166,3379,19,83,.0012522466,.00001064287,.0000253165,3.9935896,0,139304,0,0,0,"US",33.770864,-84.39679099999999,0
2019-12-31,"000DX5-E","Coeur Mining, Inc.","192108","15","1040",1378.636,397.445,122.078,2,4,.000040716586,1.5682357e-08,.000015586245,,,,,,,"US",41.88001,-87.62443500000001,
2019-12-31,"000DX7-E","Cognex Corp.","192422","45","3823",1885.935,37.89,60.261,1,1,0,.000010789478,.000020752417,4.0085468,2,53786,0,4.1863337,1,"US",42.3008426,-71.35495573,2
2019-12-31,"000DXH-E","Coherent, Inc.","192479","45","3826",2204.058,187.482,449.571,4,6,.00016136005,8.4536950e-06,.000019566211,5.5598292,3,314.492,0,11.306184,3,"US",37.404556,-121.98426,3
2019-12-31,"000DXK-E","Cohu, Inc.","192576","45","3825",1077.71,81.625,130.706,21,23,.00018406694,.000012650929,.00002237552,3.6132479,2,11966.163,0,5.1832166,2,"US",32.94317,-117.037674,2
2019-12-31,"000DXS-E","Colgate-Palmolive Co.","194162","30","2844",15034,1466,1400,2,16,5.5004607e-06,9.5194710e-06,.000023823124,4.4871793,0,8796,0,0,0,"US",40.756786,-73.97427999999999,0
2019-12-31,"000DZC-E","Catalent JNP, Inc.","48203L","","",,,,3,5,.00015485135,7.6896886e-06,.000022013692,6.1239314,2,634.40002,0,2,1,"US",40.528515,-74.55291,2
2019-12-31,"000DZT-E","Comarco, Inc.","200080","","",,,,2,2,0,1.5682357e-08,1.5682357e-08,,,,,,,"US",33.554745,-117.67873,
2019-12-31,"000F01-E","Comerica, Inc.","200340","40","6020",73402,123,17,0,2,0,0,.000022224345,,,,,,,"US",32.78702164,-96.79915619000001,
2019-12-31,"000F08-E","Commerce Bancshares, Inc. (Missouri)","200525","40","6020",26065.789,39.212,14.174,0,4,0,0,.000020520451,,,,,,,"US",39.10219,-94.58197,
2019-12-31,"000F0N-E","Commercial Metals Co.","201723","15","3312",3808.351,1105.567,649.681,1,2,.000040299386,7.8411784e-09,.000014387538,,,,,,,"US",32.898705,-96.95892000000001,
2019-12-31,"000F0P-E","National Retail Properties, Inc.","637417","60","6798",7434.867,66.22799999999999,0,8,8,0,9.2590872e-06,.000020120111,4.9444447,1,20645.727,0,1.5797678,1,"US",28.537708,-81.37869000000001,1
2019-12-31,"000F16-E","Communications Systems, Inc.","203900","45","3661",59.151,8.109,8.531000000000001,5,6,2.1285943e-07,.000011738983,.000021928043,3.7051282,2,40624,0,4.5297394,2,"US",44.893986,-93.41835,2
2019-12-31,"000F1V-E","Calmare Therapeutics, Inc.","13126R","","",,,,1,2,.000051191746,.000010290725,.00002048577,4.4529915,2,,,,,"US",41.1618733,-73.2356717,2
2019-12-31,"000F28-E","CompuCom Systems, Inc.","204780","","",,,,0,1,0,0,.000020490039,,,,,,,"US",33.088819,-96.813137,
2019-12-31,"000F2F-E","CA Technologies, Inc.","12673P","","",,,,23,25,.00014270913,.000013444189,.000024376373,3.1666667,1,170184.83,0,3.9674826,1,"US",40.76003,-73.97402,1
2019-12-31,"000F2Q-E","Computer Task Group, Inc.","205477","45","7370",158.706,78.233,0,8,15,.00027886478,.00001166205,.000023476754,3.7927351,2,10526.961,.00021474822,4.4554276,2,"US",42.990177,-78.80209000000001,2
2019-12-31,"000F30-E","Comstock Resources, Inc.","205768","10","1311",4657.122,69.241,4.503,3,5,.00005192461,9.5766973e-06,.000020449788,4.6965814,2,,,,,"US",33.12585068,-96.83163451999999,2
2019-12-31,"000F31-E","Comtech Telecommunications Corp.","205826","45","3663",931.022,104.049,71.81,31,32,.000051254483,.000012815917,.000024096245,3.4316239,2,120810.05,.00001132886,6.3565187,2,"US",40.781806,-73.43843200000001,2
2019-12-31,"000F36-E","Conagra Brands, Inc.","205887","30","2000",22492.6,1918.6,1770.4,8,28,.00030081088,.000010977941,.000024194414,3.6730769,0,26860.4,0,0,0,"US",41.887966,-87.635735,0
